"day_of_week","collision_type","crash_month","weather","vehicle_count","time_of_day","maj_inj_count","max_severity_level","dec_lat","dec_long"
3,2,4,2,2,1036,0,8,40.25490189,-79.85299683
1,1,4,1,2,2200,0,8,40.57210159,-80.02349854
3,4,4,2,2,700,0,4,40.45019913,-80.11710358
5,1,4,1,2,1705,0,4,40.33850098,-80.01760101
3,4,4,2,2,1412,0,4,40.35599899,-79.89820099
3,1,4,1,2,1606,0,4,40.46060181,-79.87290192
3,2,4,1,2,1505,0,8,40.54109955,-79.78209686
3,4,4,1,2,1547,0,8,40.54529953,-80.0358963
6,5,4,2,2,1512,0,4,40.44990158,-80.10890198
3,1,2,4,2,730,0,4,40.43799973,-80.21649933
6,1,4,1,2,1637,0,4,40.56299973,-80.08740234
4,1,4,1,2,1749,0,8,40.42060089,-80.04859924
6,1,4,2,3,1437,0,3,40.42350006,-80.10679626
7,1,4,1,3,1627,0,8,40.42879868,-79.93360138
1,1,4,1,2,1422,0,8,40.44240189,-79.83760071
3,8,4,1,1,1749,0,3,40.44490051,-79.99389648
3,4,4,2,2,1220,0,3,40.44409943,-80.02809906
4,1,4,2,3,715,0,8,40.34080124,-80.17150116
3,1,4,2,3,1440,0,8,40.46469879,-80.03299713
3,8,4,1,1,2135,0,8,40.4571991,-79.93409729
3,1,4,2,2,1045,0,8,40.35329819,-79.91649628
3,4,4,1,2,1625,0,8,40.44049835,-79.99150085
6,6,3,1,2,2131,0,3,40.37979889,-79.8082962
4,8,4,2,1,2315,0,8,40.40919876,-79.94390106
5,7,5,1,1,140,0,8,40.60609818,-79.75450134
2,1,3,1,3,925,0,4,40.34189987,-80.12660217
6,1,4,1,2,1327,0,4,40.46559906,-79.9552002
7,7,4,1,1,1712,0,8,40.49829865,-80.03150177
3,1,4,1,2,2147,0,4,40.5245018,-80.22429657
4,1,4,1,2,1815,0,4,40.39239883,-80.06739807
4,5,4,1,2,1709,0,4,40.3409996,-79.9417038
6,7,4,2,2,1019,0,4,40.44979858,-80.16790009
2,7,4,1,1,2254,0,4,40.51409912,-80.13430023
4,1,4,1,2,1535,0,4,40.4659996,-79.99980164
5,1,5,1,2,1933,0,4,40.59209824,-80.07499695
1,2,4,1,2,157,0,3,40.40670013,-79.82019806
1,7,4,1,1,1315,1,2,40.43040085,-79.71040344
5,1,5,1,2,955,0,4,40.42219925,-79.85479736
3,1,4,1,2,1436,0,4,40.60010147,-80.07800293
6,1,5,1,2,1130,0,8,40.45050049,-80.17510223
6,2,5,1,4,1125,0,8,40.46630096,-79.89769745
4,5,3,2,2,2218,0,8,40.41149902,-80.07589722
5,5,3,4,2,759,0,8,40.51950073,-80.1371994
7,1,3,1,3,2340,0,3,40.42599869,-79.89969635
2,1,4,1,2,626,0,4,40.41699982,-80.08650208
3,4,4,1,2,1232,0,4,40.44760132,-80.16429901
3,1,4,1,2,1555,0,8,40.43209839,-79.87169647
6,1,5,1,3,1702,0,8,40.52500153,-79.83860016
6,1,5,1,2,1744,0,8,40.36000061,-79.78569794
6,7,5,1,1,1915,0,8,40.49020004,-80.01950073
6,4,5,1,2,2038,0,8,40.37659836,-79.89430237
2,5,4,1,3,1313,0,4,40.39659882,-79.80819702
7,5,5,1,3,300,0,8,40.4367981,-79.89640045
4,1,4,2,2,1837,0,8,40.44229889,-80.15969849
5,1,5,1,2,1741,0,8,40.41749954,-80.05609894
6,7,4,1,1,935,0,4,40.38710022,-79.82379913
7,1,5,1,2,1103,0,4,40.47380066,-80.06189728
7,1,5,1,2,506,0,4,40.39649963,-80.03170013
7,1,5,1,2,1306,0,8,40.33750153,-79.80879974
2,7,4,2,1,1438,0,8,40.37530136,-79.95770264
7,8,5,1,1,1400,0,4,40.4571991,-80.01029968
6,4,5,1,2,1833,0,4,40.43669891,-79.83660126
7,1,5,1,4,1640,0,4,40.65520096,-80.0868988
7,8,5,2,1,2035,0,8,40.45679855,-79.89790344
7,1,5,1,2,2105,0,4,40.38529968,-79.80269623
7,1,5,1,2,107,1,2,40.44039917,-80.08029938
7,0,5,1,1,39,0,8,40.35490036,-79.87889862
3,2,4,2,2,908,0,4,40.5320015,-80.06680298
1,4,5,1,2,949,0,4,40.45780182,-79.81919861
7,8,4,1,1,1355,0,4,40.45080185,-80.00140381
1,7,5,1,1,230,0,8,40.45809937,-79.70829773
7,7,5,1,1,1735,0,8,40.35129929,-80.13300323
1,4,5,1,1,1517,0,4,40.45600128,-80.06169891
1,1,5,1,2,1656,0,4,40.3268013,-80.07679749
2,1,4,2,2,1725,0,8,40.47259903,-79.97260284
7,1,4,1,2,2230,0,8,40.43299866,-79.98940277
1,4,5,1,3,1950,0,3,40.46170044,-80.00710297
1,7,5,1,1,339,0,8,40.42990112,-79.91529846
1,2,5,1,3,204,0,3,40.44440079,-80.02890015
5,4,5,1,2,525,0,4,40.5461998,-79.770401
2,1,5,1,3,900,0,8,40.44710159,-79.94689941
2,0,5,1,1,813,0,4,40.5143013,-79.80570221
5,1,5,1,2,2326,0,8,40.56420135,-80.01909637
6,6,5,1,2,1745,0,4,40.46829987,-80.13760376
3,4,4,2,2,1450,0,4,40.5,-80.22200012
4,1,4,2,2,1308,0,4,40.51670074,-80.19660187
6,9,5,1,2,700,0,8,40.55160141,-80.15789795
2,1,5,1,2,1652,0,4,40.44020081,-79.91960144
6,1,5,2,2,2132,0,4,40.58280182,-80.03859711
1,4,5,1,2,1731,0,4,40.36230087,-79.82610321
2,8,5,1,1,1730,0,4,40.49110031,-80.01989746
7,8,5,1,1,2120,0,1,40.4294014,-79.97619629
6,4,5,1,2,744,0,3,40.47159958,-80.09149933
2,2,5,1,2,2125,0,4,40.4375,-80.05090332
7,1,5,1,2,2305,0,4,40.38729858,-79.82830048
2,7,5,1,1,533,0,8,40.47019958,-79.90850067
2,2,5,1,3,0,0,4,40.46519852,-79.94409943
5,1,5,1,2,1145,0,4,40.2969017,-79.91950226
3,7,5,1,1,101,0,4,40.4455986,-80.18759918
3,7,5,1,1,718,0,4,40.40390015,-79.88269806
3,8,5,1,1,740,0,8,40.41960144,-79.92720032
5,1,5,1,2,1600,0,8,40.56760025,-79.95439911
4,1,4,1,2,1459,0,8,40.4292984,-79.99919891
2,7,4,2,1,1448,0,8,40.45149994,-79.81719971
2,4,5,1,4,1437,0,4,40.45849991,-80.00749969
3,7,5,1,1,1009,0,3,40.49449921,-79.9464035
2,1,5,1,2,1834,0,4,40.51399994,-79.84320068
3,5,5,1,2,1536,0,8,40.32260132,-79.92639923
3,4,5,1,2,1558,0,8,40.44820023,-80.00920105
3,8,5,1,1,1610,0,3,40.48730087,-80.04499817
7,0,5,1,1,2210,0,8,40.43790054,-80.15059662
3,8,5,1,1,1830,0,8,40.45619965,-80.01540375
3,1,5,1,2,1740,0,8,40.45830154,-79.94280243
2,6,5,1,3,1622,1,2,40.47689819,-80.04910278
3,1,5,1,3,1813,0,8,40.47589874,-79.95760345
1,1,5,1,3,400,0,8,40.59400177,-79.76989746
4,7,4,2,1,1845,0,4,40.40340042,-79.83110046
7,1,4,1,2,1051,0,3,40.61610031,-80.05539703
1,9,5,1,1,1110,0,3,40.53290176,-80.10220337
4,1,5,2,5,823,0,8,40.41139984,-80.00630188
2,4,5,1,2,1030,0,8,40.40499878,-79.86239624
3,4,5,1,2,1613,0,8,40.38299942,-79.80699921
1,4,5,1,2,1209,0,4,40.60179901,-80.04090118
4,8,5,1,1,1200,1,2,40.42100143,-80.00050354
4,2,5,1,2,1246,0,3,40.35860062,-79.95400238
4,1,5,1,2,1144,0,8,40.59209824,-80.07499695
2,2,3,1,2,1738,0,3,40.45529938,-79.9673996
3,4,5,1,2,740,0,4,40.61000061,-80.05329895
3,4,5,1,3,1804,0,3,40.46640015,-80.15679932
7,7,3,2,1,1618,0,8,40.55009842,-80.08660126
6,7,4,1,1,2255,1,2,40.44029999,-79.75879669
3,1,4,2,2,600,0,8,40.37609863,-79.98400116
7,1,5,2,3,1747,0,8,40.43159866,-79.87220001
3,0,4,1,1,1405,0,3,40.61309814,-79.75659943
4,8,5,1,1,1840,0,3,40.46210098,-79.98719788
4,7,5,1,1,255,0,4,40.4612999,-79.9484024
3,7,5,1,1,1820,0,3,40.59170151,-80.1088028
3,4,4,1,2,2258,0,8,40.67399979,-80.09860229
4,4,5,1,2,2200,0,8,40.4496994,-80.02510071
2,4,5,1,2,2206,0,4,40.40069962,-79.83399963
4,7,4,2,1,238,0,3,40.40409851,-79.95279694
1,4,5,1,2,520,0,8,40.51380157,-80.15619659
4,7,5,1,1,418,0,4,40.36729813,-79.81909943
3,7,5,1,1,214,0,4,40.44839859,-79.93419647
4,4,5,2,2,852,0,4,40.46509933,-80.22000122
5,8,5,1,1,819,0,3,40.44649887,-79.95189667
5,4,5,1,2,823,0,4,40.64260101,-80.06739807
5,4,5,1,1,953,0,8,40.42919922,-79.92120361
5,7,5,1,1,1225,0,8,40.54339981,-79.72920227
5,1,5,1,2,1545,0,8,40.45619965,-80.00260162
5,4,5,1,3,1726,0,8,40.63059998,-79.97229767
5,7,5,1,1,1145,0,8,40.43109894,-80.02870178
6,4,5,1,2,825,0,4,40.65230179,-79.79260254
4,6,4,1,3,941,0,8,40.37400055,-79.7947998
6,1,4,1,4,1634,0,3,40.50899887,-80.21130371
6,1,5,1,2,1034,0,3,40.37179947,-79.92710114
6,5,5,1,4,1220,0,4,40.43980026,-79.99759674
5,2,5,1,2,2239,1,2,40.39210129,-80.06159973
6,1,5,1,2,1630,0,4,40.47019958,-79.89369965
4,4,4,1,3,1651,0,3,40.3553009,-79.90029907
6,4,5,1,2,1726,0,8,40.45859909,-79.84300232
7,4,5,1,2,130,0,8,40.45240021,-80.0141983
5,1,5,1,2,755,0,3,40.52610016,-79.82129669
6,4,5,1,2,1843,0,4,40.23899841,-79.86630249
6,6,5,1,2,1256,0,4,40.46089935,-79.70639801
7,1,5,1,2,840,0,4,40.44409943,-79.99349976
7,7,5,1,1,409,0,4,40.42020035,-80.15019989
5,4,4,1,2,1620,0,4,40.39440155,-79.79789734
6,4,5,1,2,2241,0,4,40.45410156,-79.99680328
4,7,5,1,1,2149,0,4,40.43099976,-79.79440308
7,4,5,2,3,1519,0,8,40.45980072,-79.92079926
4,7,4,2,1,1132,0,8,40.43600082,-79.97000122
7,2,5,2,2,1710,0,4,40.4679985,-79.94730377
6,7,5,1,1,2245,0,4,40.37829971,-80.14569855
7,7,5,2,2,1440,0,8,40.50059891,-80.06189728
7,4,5,1,2,2205,0,3,40.44979858,-79.92970276
2,7,5,1,1,312,0,4,40.39530182,-79.80480194
1,7,5,1,1,10,0,3,40.4253006,-79.94529724
7,7,5,1,1,211,1,2,40.40159988,-80.02230072
7,7,4,1,1,43,0,8,40.43429947,-79.98529816
3,7,4,1,1,1902,0,4,40.49530029,-80.27719879
4,7,4,2,1,727,0,4,40.41820145,-80.08809662
1,1,5,1,3,2257,0,3,40.42979813,-79.8792038
7,7,5,1,1,2129,0,8,40.22249985,-79.89810181
1,7,5,1,1,1143,0,4,40.39070129,-80.0094986
7,1,5,2,2,1754,0,4,40.4435997,-80.18379974
1,1,5,1,2,1449,0,4,40.47769928,-79.84799957
7,1,5,2,2,1700,0,4,40.54389954,-80.0358963
1,7,5,1,1,1843,0,3,40.46099854,-79.77950287
2,1,5,2,2,836,0,4,40.6330986,-79.95760345
5,5,5,2,2,745,0,4,40.49209976,-80.20570374
6,7,5,1,1,1213,0,4,40.51269913,-80.25330353
1,4,5,1,2,2135,0,4,40.3730011,-80.09929657
2,8,5,2,1,1625,0,3,40.42879868,-79.98339844
2,1,5,2,2,1550,0,3,40.44670105,-79.89389801
7,4,5,1,2,1927,0,8,40.56359863,-79.98940277
7,1,4,1,2,1117,0,8,40.54259872,-80.2052002
3,4,4,2,2,604,0,4,40.3484993,-80.05220032
5,1,5,1,2,549,0,8,40.34049988,-80.05239868
6,4,5,1,2,1521,0,4,40.43930054,-79.76860046
2,4,5,1,1,1942,0,8,40.45859909,-80.05549622
3,7,5,1,1,1513,0,4,40.63650131,-80.00830078
2,7,5,1,1,2347,0,3,40.48809814,-80.02220154
2,0,5,1,2,2217,0,8,40.44950104,-79.95690155
1,1,5,1,2,1833,0,4,40.42589951,-79.89859772
2,1,4,2,5,1553,0,4,40.49629974,-79.91459656
5,7,5,1,1,1654,0,4,40.53369904,-79.8470993
5,1,5,1,2,1130,0,8,40.52610016,-79.84329987
3,4,5,1,2,855,0,3,40.46620178,-79.88860321
2,1,5,1,2,1028,0,8,40.44319916,-79.86660004
3,4,5,1,2,1145,0,4,40.45280075,-80.02230072
2,4,5,1,2,949,0,8,40.58520126,-80.04380035
3,4,5,1,2,1530,0,4,40.45119858,-79.93049622
3,4,5,1,2,1539,0,8,40.45479965,-79.99440002
2,8,5,1,1,2043,0,3,40.43199921,-79.89350128
3,1,5,1,3,1813,0,8,40.63339996,-80.05950165
7,4,5,1,2,1045,0,4,40.24890137,-79.87709808
6,7,4,1,1,245,0,4,40.43399811,-79.87039948
3,2,5,1,2,1127,0,1,40.52470016,-79.82710266
7,4,5,1,3,1150,0,8,40.54869843,-80.03700256
7,1,5,1,2,1052,0,4,40.52159882,-80.00520325
6,4,5,1,3,2115,0,4,40.50400162,-80.14089966
4,4,5,1,2,1213,0,8,40.32939911,-79.94509888
4,0,5,1,1,1335,0,3,40.36980057,-79.9131012
4,1,5,1,2,1227,0,8,40.61500168,-80.09680176
1,5,5,1,2,2137,0,8,40.36920166,-79.84279633
2,4,5,2,2,1628,0,4,40.47570038,-80.0727005
4,4,5,1,2,1615,0,8,40.46350098,-79.8443985
4,4,5,1,2,1636,0,4,40.40869904,-79.82260132
2,7,5,1,1,1445,0,8,40.63410187,-80.09770203
4,1,5,1,4,1717,0,8,40.45640182,-79.89179993
6,7,4,2,2,1322,0,8,40.52460098,-80.13089752
1,0,4,1,1,1947,0,8,40.34170151,-80.12689972
7,7,5,2,1,1519,0,8,40.44189835,-79.82620239
7,1,5,2,2,1544,0,8,40.44200134,-79.79879761
5,5,5,1,2,700,0,4,40.47259903,-80.21489716
4,4,5,2,2,955,0,3,40.43510056,-79.76850128
5,4,5,2,2,830,0,8,40.45830154,-79.95980072
6,7,5,1,1,1139,0,3,40.36769867,-80.08630371
4,7,5,1,1,1045,0,3,40.49990082,-80.04540253
3,7,5,1,1,100,0,8,40.53630066,-80.15110016
4,4,5,1,2,737,0,8,40.50529861,-80.01959991
4,1,4,1,2,1037,0,8,40.37030029,-80.10070038
5,4,5,2,2,1114,0,8,40.60990143,-79.96700287
5,4,5,2,1,1709,0,4,40.44979858,-79.91300201
6,0,5,1,1,1808,1,2,40.44350052,-80.00460052
5,4,5,2,2,1838,0,8,40.4375,-79.99810028
7,1,5,2,2,1635,0,3,40.59199905,-80.01460266
6,8,5,2,1,105,0,4,40.44440079,-79.99559784
6,1,5,2,2,126,0,8,40.46889877,-79.92739868
6,8,5,2,1,5,0,3,40.43769836,-79.98660278
5,1,5,2,2,828,0,8,40.55189896,-80.10250092
6,1,5,1,2,757,0,4,40.43830109,-79.84290314
5,1,5,2,2,952,0,8,40.5306015,-80.00980377
5,7,5,2,1,1340,0,4,40.45999908,-79.83850098
6,1,5,1,2,800,0,8,40.34429932,-79.84940338
5,4,5,2,2,1515,0,4,40.57559967,-80.05460358
4,1,4,1,2,1358,0,4,40.50370026,-80.22239685
6,8,5,1,1,1555,0,3,40.4280014,-79.97470093
6,7,5,1,1,1542,1,2,40.4416008,-80.0039978
6,1,5,1,2,1624,0,8,40.38510132,-80.01650238
6,1,5,1,2,1630,0,4,40.41479874,-80.00930023
7,7,5,1,1,1255,0,3,40.32740021,-80.03919983
6,1,5,1,2,1800,0,4,40.47930145,-80.04360199
7,7,5,2,1,410,0,8,40.45330048,-79.99549866
3,1,5,1,3,1418,0,4,40.41070175,-80.07089996
7,7,5,1,1,604,0,3,40.41030121,-80.01560211
6,2,5,1,2,800,0,4,40.41690063,-80.02320099
7,5,5,1,2,853,0,4,40.26959991,-79.8844986
6,7,5,2,1,2153,0,4,40.36759949,-79.99909973
7,4,5,2,2,1333,0,4,40.34030151,-79.95410156
5,7,1,1,1,1427,0,4,40.49240112,-79.8640976
7,7,5,1,1,1807,0,4,40.4844017,-79.85500336
7,4,5,1,2,635,0,8,40.43579865,-79.97270203
7,5,5,2,5,736,0,4,40.50310135,-80.0719986
7,4,5,2,2,644,0,3,40.61389923,-79.94730377
1,4,5,1,4,1152,0,8,40.42720032,-79.97640228
4,4,5,1,2,2210,0,8,40.36470032,-79.86969757
7,1,5,1,2,1225,0,3,40.45669937,-80.19360352
4,8,5,1,1,1706,0,4,40.42539978,-79.88710022
7,1,5,2,3,1440,0,4,40.43090057,-79.80490112
2,4,5,1,2,1450,0,4,40.43560028,-79.75610352
7,7,5,2,1,1933,0,3,40.56480026,-79.95690155
1,2,5,1,2,2022,0,8,40.479599,-80.04090118
1,7,5,1,1,240,0,4,40.63370132,-79.87339783
4,1,5,1,3,1604,0,4,40.31840134,-79.83409882
1,7,5,1,1,2200,0,8,40.51459885,-79.93440247
1,4,5,1,2,1042,0,8,40.47600174,-79.77839661
2,4,5,1,2,810,0,8,40.49039841,-80.01860046
7,7,5,2,1,1324,0,4,40.34730148,-79.95330048
2,7,5,1,1,800,0,3,40.53749847,-79.83670044
2,4,5,2,2,1652,0,4,40.46110153,-80.16860199
3,7,5,1,1,1959,0,4,40.52270126,-80.19090271
3,4,5,1,2,753,0,4,40.51369858,-80.03029633
2,1,5,1,3,1427,0,4,40.45330048,-79.82530212
2,4,5,1,2,734,0,4,40.38230133,-79.86859894
6,9,5,1,1,1610,0,4,40.48379898,-80.20179749
7,7,5,1,1,2340,0,3,40.40399933,-80.01930237
3,7,5,1,1,152,0,8,40.42699814,-80.28540039
1,5,5,1,2,2223,0,4,40.4355011,-79.97879791
3,4,5,1,2,850,0,8,40.43149948,-80.00879669
6,4,5,1,2,1847,0,8,40.29990005,-79.97170258
5,1,4,1,2,1540,0,8,40.39070129,-80.07420349
2,8,5,1,1,1735,0,4,40.4375,-79.99810028
2,2,5,1,2,1222,0,1,40.62239838,-79.76280212
3,8,5,1,1,715,0,3,40.4219017,-79.92880249
6,7,5,2,1,2354,0,1,40.57740021,-80.01200104
2,4,5,1,3,1307,0,4,40.49089813,-80.06040192
3,8,5,1,1,1635,0,3,40.43119812,-80.00189972
7,7,4,1,5,1705,0,4,40.42499924,-80.1190033
5,1,5,2,3,1438,0,4,40.42959976,-79.88610077
2,4,5,1,2,1704,0,8,40.47850037,-80.19499969
2,7,5,1,1,1510,0,4,40.54389954,-79.83650208
6,1,5,1,2,2119,0,4,40.53929901,-79.82250214
6,7,5,1,1,1910,0,8,40.44530106,-80.02980042
3,1,5,1,4,1630,0,8,40.44919968,-79.76229858
3,7,5,1,1,2133,0,8,40.58240128,-79.77880096
3,1,5,1,2,2007,0,4,40.37649918,-80.09760284
3,7,5,1,1,2036,1,2,40.43510056,-80.05049896
3,4,5,1,2,124,0,4,40.45370102,-80.06079865
3,7,5,1,1,330,0,8,40.36660004,-80.22019958
3,1,5,1,3,2350,0,8,40.49459839,-79.94629669
2,4,5,1,2,1003,1,2,40.62810135,-80.02390289
3,1,5,1,2,1558,0,4,40.56919861,-80.0164032
2,1,5,1,2,1246,0,4,40.34329987,-80.05239868
4,2,5,1,2,1440,0,8,40.33349991,-79.81469727
3,7,4,1,1,2041,0,4,40.63230133,-79.73339844
3,4,5,1,2,1619,0,8,40.6067009,-80.05180359
3,7,4,1,1,2354,0,4,40.47660065,-80.00769806
4,4,5,1,2,1702,0,4,40.41809845,-80.04720306
4,7,5,1,1,210,0,1,40.34080124,-79.7798996
1,7,5,1,1,404,0,4,40.40650177,-79.93969727
4,1,5,1,2,1747,0,8,40.49710083,-79.92250061
4,4,5,1,2,1110,0,4,40.35520172,-80.11640167
5,1,5,1,2,902,0,4,40.39780045,-79.90309906
5,4,5,1,2,1420,0,4,40.44409943,-80.02809906
5,0,5,1,1,1539,0,8,40.4416008,-79.99210358
6,0,5,1,1,1515,0,4,40.49259949,-79.91030121
5,4,5,1,2,2320,0,4,40.41009903,-80.08249664
6,7,5,1,1,159,0,8,40.44670105,-79.9516983
6,0,5,9,1,500,1,2,40.45569992,-79.91049957
5,5,5,1,2,1615,0,4,40.27460098,-79.89360046
6,1,5,1,2,718,0,3,40.59389877,-79.97029877
2,5,5,1,2,1350,0,8,40.43429947,-79.79370117
6,8,5,1,1,715,0,4,40.43600082,-79.99749756
5,1,5,1,2,1334,0,4,40.34069824,-79.96440125
3,4,5,1,2,1524,0,3,40.39070129,-80.07409668
6,4,5,1,2,1740,0,8,40.41350174,-80.0428009
6,4,5,1,2,1835,0,4,40.65319824,-80.07959747
7,7,5,1,1,256,0,8,40.30459976,-79.82620239
7,7,5,1,1,605,0,4,40.47029877,-79.86129761
2,8,5,1,1,800,0,3,40.44459915,-80.00090027
7,1,5,1,2,1002,1,2,40.33769989,-79.95140076
6,4,5,1,2,2251,0,8,40.43280029,-79.7390976
7,4,5,1,1,1310,0,3,40.45880127,-80.00769806
7,1,5,1,4,1520,0,8,40.43040085,-79.71080017
7,1,5,1,1,1908,0,4,40.47069931,-79.88729858
5,4,5,1,2,1700,0,4,40.53379822,-79.84480286
7,8,5,1,1,1955,0,8,40.43809891,-79.92299652
2,7,5,1,1,2133,0,4,40.33000183,-79.854599
2,7,5,1,1,1913,0,4,40.4375,-80.20230103
6,1,5,1,2,732,0,4,40.41550064,-80.0605011
2,1,5,1,2,1800,0,4,40.5984993,-80.09329987
1,8,5,1,1,1243,0,8,40.39410019,-79.98449707
1,1,5,1,2,1405,0,8,40.45619965,-80.00260162
6,1,5,1,3,1834,0,3,40.34080124,-80.17150116
1,2,5,1,2,1545,0,4,40.41630173,-79.97470093
7,4,5,1,2,1310,0,3,40.5196991,-80.21779633
7,4,5,1,2,1011,0,8,40.62789917,-79.71929932
1,8,5,1,1,1837,0,3,40.42869949,-79.98660278
1,4,5,1,2,1830,0,4,40.4939003,-80.063797
1,0,5,1,1,2133,0,8,40.48479843,-79.91269684
1,4,5,1,2,211,0,8,40.44979858,-79.92970276
1,7,5,1,1,1038,0,3,40.35910034,-79.93409729
6,4,5,1,2,2210,0,4,40.43859863,-80.07109833
7,7,5,1,1,2104,0,8,40.3830986,-79.86820221
2,5,5,1,3,430,0,4,40.3891983,-80.01699829
2,4,5,1,2,15,0,3,40.46350098,-79.93070221
6,1,5,1,3,640,0,3,40.44869995,-80.02300262
2,4,5,1,4,837,0,3,40.40829849,-79.90100098
2,7,5,1,1,1239,0,8,40.42879868,-79.93939972
6,8,5,1,1,1520,1,2,40.52069855,-79.83380127
6,1,5,1,2,2103,0,8,40.53910065,-80.01180267
2,1,5,1,2,1505,0,4,40.45320129,-79.89109802
7,4,5,1,2,624,0,8,40.44979858,-79.92970276
1,4,5,1,1,1340,0,8,40.46020126,-79.92430115
3,8,5,1,1,946,0,8,40.44189835,-80.00189972
2,4,5,1,2,1440,0,4,40.44869995,-80.00229645
3,5,5,1,2,1740,1,2,40.52750015,-80.18520355
2,1,5,1,2,1258,0,4,40.33179855,-80.02140045
2,4,5,1,2,2032,0,4,40.34780121,-80.02670288
3,5,5,1,2,1030,0,4,40.44369888,-79.95580292
5,4,5,1,2,1229,0,8,40.37129974,-79.98049927
6,7,5,1,1,912,0,4,40.49520111,-79.90809631
3,4,5,1,3,1131,0,4,40.3830986,-79.82759857
3,4,5,1,2,1420,0,4,40.44029999,-80.00700378
3,0,5,6,1,1605,0,4,40.38299942,-79.80699921
3,4,5,2,2,1626,0,4,40.46979904,-79.92710114
3,0,5,1,1,210,0,8,40.62210083,-80.07180023
4,2,5,2,2,220,0,4,40.48059845,-80.0388031
4,4,5,1,3,1503,0,8,40.41590118,-80.05950165
5,1,5,1,2,1215,0,8,40.37229919,-80.1088028
6,1,5,1,5,730,0,4,40.54190063,-80.08129883
5,4,5,1,2,1830,0,8,40.58950043,-79.95379639
2,7,4,1,1,1434,0,4,40.43389893,-79.98880005
2,1,5,1,2,1103,0,3,40.21709824,-79.84249878
3,7,5,1,1,928,0,3,40.61299896,-79.94740295
3,1,5,1,2,957,0,3,40.32460022,-80.0821991
7,1,5,1,2,1204,0,3,40.43209839,-79.80139923
3,8,5,1,2,1250,0,3,40.43970108,-79.92310333
5,6,5,1,3,1443,0,1,40.47370148,-80.13330078
4,8,5,1,1,1129,0,4,40.47579956,-80.06040192
4,1,5,1,3,1516,0,8,40.41030121,-80.01560211
4,4,5,1,2,1644,0,3,40.40719986,-80.08899689
4,5,5,1,3,1617,0,8,40.44520187,-79.99189758
3,1,5,2,3,1832,0,8,40.43379974,-79.99060059
4,8,5,1,1,1915,0,4,40.4681015,-80.00769806
3,4,5,2,2,2150,0,4,40.35350037,-79.95619965
4,2,5,2,2,438,0,8,40.25579834,-79.84559631
1,7,3,1,1,821,0,4,40.43040085,-79.87359619
6,1,4,2,2,1000,0,4,40.42060089,-80.03209686
5,1,5,1,3,1155,0,4,40.41210175,-80.07759857
4,7,5,1,1,632,0,4,40.44729996,-80.11060333
3,7,5,1,1,427,0,4,40.49150085,-80.1257019
1,1,5,1,2,1702,0,3,40.54359818,-79.8234024
5,7,5,1,1,710,0,3,40.4654007,-80.06860352
5,6,5,1,3,911,0,3,40.41059875,-79.94429779
3,4,5,1,2,2043,0,4,40.36320114,-80.04689789
2,1,5,1,2,1755,0,4,40.39260101,-80.0625
7,1,5,1,2,1230,0,8,40.55009842,-80.02639771
4,4,5,1,1,1340,0,3,40.30659866,-79.99639893
7,4,5,1,1,1630,0,3,40.4762001,-80.02249908
3,1,5,2,2,1627,0,4,40.63000107,-79.9701004
7,1,4,1,6,1142,0,3,40.41070175,-80.0734024
1,7,5,1,1,640,0,4,40.36920166,-80.11849976
5,5,5,1,2,1450,0,8,40.29290009,-79.8852005
3,4,5,2,2,2031,0,3,40.38290024,-79.87799835
4,7,5,1,1,2040,0,4,40.47539902,-79.97070313
2,4,5,1,2,1738,0,8,40.36410141,-80.04789734
3,4,5,1,2,1607,0,4,40.3728981,-80.0490036
6,1,5,1,2,1813,0,8,40.42580032,-79.91169739
5,5,5,1,2,1435,0,4,40.40909958,-79.87599945
6,4,5,1,2,940,0,8,40.45510101,-79.81439972
6,8,5,1,1,1100,0,4,40.44260025,-79.99919891
6,4,5,1,2,1040,0,8,40.44670105,-79.895401
6,4,5,1,2,1022,0,8,40.42459869,-79.93229675
6,8,5,1,1,1321,0,8,40.35960007,-79.83380127
5,1,5,1,3,1758,0,4,40.48199844,-79.87059784
6,4,5,1,2,1850,0,4,40.45859909,-79.90799713
6,4,5,1,2,1941,0,3,40.39870071,-80.02570343
5,7,5,1,1,1540,0,8,40.64120102,-79.93959808
6,8,5,1,1,1945,0,3,40.34700012,-79.85870361
6,7,5,1,1,2241,0,8,40.46429825,-79.82849884
6,7,5,1,1,18,1,2,40.49069977,-79.90750122
4,7,5,2,1,358,0,3,40.45880127,-80.11160278
2,1,5,1,3,1435,1,2,40.24890137,-79.87709808
6,0,5,1,1,1230,0,4,40.63000107,-79.9693985
7,4,5,1,2,650,0,3,40.46360016,-79.92350006
7,4,5,1,2,943,0,8,40.40200043,-80.00060272
3,1,5,1,2,1107,0,8,40.41260147,-80.16169739
6,4,5,1,2,1654,0,4,40.52980042,-79.77909851
7,4,5,1,2,1619,0,4,40.44049835,-80.2385025
1,7,6,1,1,58,0,3,40.45869827,-79.99829865
7,7,5,1,1,1258,0,4,40.39640045,-79.99839783
7,4,5,1,1,1831,0,4,40.36959839,-79.84770203
7,8,5,1,1,2105,0,4,40.45780182,-80.01589966
5,4,5,1,1,2058,0,8,40.44879913,-79.91010284
1,4,6,1,2,1423,0,4,40.42079926,-79.99739838
1,4,6,1,2,1524,0,8,40.43629837,-79.96209717
